Date	Amvets	Bradley McKinley	Broadway	Carle Park	East Main	Freshville	I_74	Locust Street	Mumford	Myra	O_ L_ Johnson	Perkins	Race Street	South Ridge	Staley	Timber Hills	Vine
6/28/2018	0	82550	0	0	0	0	687500	0	0	0	6930	6500	595200	0	0	0	0
6/29/2018	0	68250	0	0	0	50000	687500	0	4389	0	0	5500	0	18180	0	0	0
6/30/2018	0	64025	0	10100	0	45400	687500	244200	0	1771200	5760	4500	0	0	0	0	0
7/1/2018	0	61100	0	0	0	0	687500	0	3363	0	0	0	0	0	0	0	0
7/2/2018	0	0	0	0	0	44568	687500	218900	3705	1740800	7560	0	442800	0	0	18000	0
7/3/2018	2020	57200	0	9100	110600	0	687500	0	0	0	0	0	0	17820	0	0	0
7/4/2018	1044000	52975	0	0	0	0	687500	0	3534	0	0	0	0	0	0	0	89300
7/5/2018	0	0	0	8700	92400	0	687500	0	2850	0	0	0	0	0	121800	0	0
7/6/2018	0	0	0	0	118300	0	687500	0	2907	1600	0	0	0	0	0	0	0
7/7/2018	0	50050	0	0	109900	0	687500	0	2622	0	0	0	0	0	0	29520	0
7/8/2018	1083000	43550	0	8600	97300	41000	687500	171600	2451	0	5490	6000	358800	19620	156600	21800	68400
7/9/2018	0	0	0	0	0	0	687500	0	0	0	0	0	0	0	0	0	0
7/10/2018	2020	0	0	8000	0	48800	687500	0	0	0	0	5000	0	0	153990	15900	57000
7/11/2018	0	45175	0	8000	92400	54600	687500	262900	1710	1320000	5490	6000	319200	19260	161820	16700	60800
7/12/2018	1029000	48100	109760	6700	87500	49000	687500	216700	1596	1380800	5040	5000	320400	18900	141810	15800	119700
7/13/2018	0	39650	111040	0	77700	0	687500	0	1482	1230400	3870	0	320400	0	0	0	0
7/14/2018	999000	39000	111040	7400	82600	40000	687500	194700	1425	1211200	4140	4500	298800	17820	146160	13500	47500
7/15/2018	0	48425	0	0	0	0	687500	201300	0	0	0	0	0	0	0	0	0
7/16/2018	0	50050	0	8200	0	43600	687500	0	0	0	13500	0	0	0	161820	0	83600
7/17/2018	0	0	0	8000	0	0	687500	0	0	0	0	0	0	0	0	20600	0
7/18/2018	401980	37375	0	6700	0	45912	687500	222200	1653	0	0	0	0	0	0	18900	0
7/19/2018	0	39975	0	0	93800	0	687500	0	0	0	0	5000	0	0	0	17000	0
7/20/2018	0	41925	0	8400	0	0	687500	0	0	0	5310	0	283200	0	0	15100	0
7/21/2018	2020	0	0	8200	84700	42800	687500	0	0	0	0	0	0	0	140070	14400	0
7/22/2018	0	0	0	6600	84000	0	687500	0	0	0	0	0	0	0	0	0	0
7/23/2018	996000	0	0	0	0	0	687500	0	1596	1243200	0	0	0	0	121800	14500	64600
7/24/2018	0	0	97280	7400	0	0	687500	0	1710	0	0	5000	0	0	0	0	0
7/25/2018	0	196300	0	6900	0	41400	687500	0	0	1600	0	4000	0	0	152250	0	49400
7/26/2018	0	0	0	7400	0	40200	687500	191400	0	0	0	0	0	0	0	0	47500
7/27/2018	1029000	28275	0	6600	67200	0	687500	377300	1482	1324000	3060	4000	255600	16380	133110	10800	47500
7/28/2018	0	0	0	0	0	0	687500	0	0	0	0	0	0	0	0	0	0
7/29/2018	0	0	0	0	0	0	687500	0	1197	0	0	0	246000	0	0	10300	0
7/30/2018	0	0	0	6400	0	0	687500	0	0	0	0	0	0	0	133980	11200	0
7/31/2018	0	0	0	6900	0	0	687500	0	0	0	0	0	0	0	0	0	0
8/1/2018	0	0	0	6600	0	0	687500	0	0	0	0	0	258000	13320	0	0	0
8/2/2018	0	0	0	0	0	0	687500	0	1368	0	0	0	0	15660	130500	9900	0
8/3/2018	1074000	41275	0	8500	67900	64680	687500	204600	1311	1276800	3150	3500	243600	14760	0	20500	36100
8/4/2018	0	0	0	6300	75600	0	687500	0	0	0	0	2500	0	0	0	0	38000
8/5/2018	0	0	0	0	0	0	687500	0	0	0	0	0	0	0	126150	0	0
8/6/2018	0	0	0	7000	68600	0	687500	0	0	0	0	0	0	0	0	0	0
8/7/2018	0	0	0	0	65100	53200	687500	0	0	1163200	0	0	0	0	0	0	36100
8/8/2018	0	35425	0	6900	0	0	687500	0	0	1174400	0	0	0	0	0	0	0
8/9/2018	0	0	0	0	0	0	687500	0	0	1216000	0	0	0	0	0	0	0
8/10/2018	0	0	0	6500	63700	0	687500	0	1083	0	0	0	0	0	0	0	0
8/11/2018	0	0	0	0	0	0	687500	0	0	1080000	0	0	0	0	0	0	30400
8/12/2018	0	0	0	0	0	0	687500	0	0	0	0	0	0	15300	0	0	0
8/13/2018	0	0	0	7100	0	0	687500	0	0	0	0	0	0	0	0	7700	0
8/14/2018	0	0	0	5900	0	43400	687500	0	0	0	0	0	0	13320	0	0	0
8/15/2018	0	0	0	0	0	55800	687500	0	0	0	0	0	0	0	0	0	0
8/16/2018	0	0	0	0	0	180184	687500	0	0	988800	0	0	0	13140	0	0	57000
8/17/2018	0	44850	0	0	0	0	687500	0	0	0	0	0	0	0	0	0	0
8/18/2018	0	0	0	8600	0	0	687500	334400	0	0	0	0	0	0	0	0	0
8/19/2018	0	0	0	0	0	0	687500	0	0	0	0	0	0	0	0	0	0
8/20/2018	0	51675	0	0	0	155200	687500	0	0	1193600	0	0	0	0	0	0	0
8/21/2018	0	0	0	0	0	0	687500	0	0	0	0	11000	0	0	254040	38000	0
8/22/2018	0	0	0	0	0	0	687500	376200	0	0	0	0	0	0	0	0	0
8/23/2018	0	0	0	8200	0	0	687500	0	0	1425600	0	0	0	0	0	0	0
8/24/2018	0	0	0	0	0	0	687500	399300	0	0	0	0	0	0	0	26980	0
8/25/2018	0	61425	0	7500	0	0	687500	0	0	0	0	5500	0	0	0	0	0
8/26/2018	0	0	0	0	0	65000	687500	0	0	0	0	0	0	16020	0	0	0
8/27/2018	0	0	0	0	0	0	687500	0	0	1323200	0	0	0	0	0	18500	47500
8/28/2018	0	134550	0	9300	0	67400	687500	0	0	0	4680	4500	276000	0	147030	0	0
8/29/2018	0	204100	0	0	0	0	687500	0	0	0	0	9000	0	0	0	0	0
8/30/2018	0	0	0	0	0	81400	687500	0	1710	0	0	0	274800	0	0	0	0
8/31/2018	0	47450	0	0	0	0	687500	452100	0	0	0	0	0	0	0	0	0
9/1/2018	0	0	0	0	0	0	687500	0	1425	0	0	0	256800	0	140070	0	0
9/2/2018	0	47125	0	0	0	0	687500	471900	0	0	0	0	0	14760	0	12100	0
9/3/2018	0	0	0	7100	76300	0	687500	0	0	1004800	0	0	0	0	0	0	0
9/4/2018	0	0	0	7300	76300	0	687500	0	0	0	0	0	0	0	0	0	0
9/5/2018	0	52000	0	7500	0	0	687500	0	0	0	0	3500	240000	0	0	0	0
9/6/2018	0	0	0	0	0	0	687500	0	0	0	0	0	0	13860	119190	0	0
9/7/2018	0	0	0	0	0	0	687500	0	0	0	0	0	230400	0	110490	0	0
9/8/2018	0	0	0	10200	0	0	687500	0	0	0	0	0	0	0	0	0	0
9/9/2018	0	0	0	13500	254800	0	687500	0	0	0	29880	0	0	0	317550	0	245100
9/10/2018	0	0	0	0	0	0	687500	443300	4674	0	0	0	0	0	0	0	0
9/11/2018	1278000	0	0	9500	144900	87400	687500	495000	0	2178800	11070	9500	612000	23400	0	28800	96900
9/12/2018	0	0	0	8400	123200	0	687500	0	0	0	0	0	529200	0	0	0	0
9/13/2018	0	0	0	0	0	0	687500	0	0	0	0	0	0	0	149640	0	91200
9/14/2018	0	0	0	0	0	0	687500	0	0	1620800	0	6000	0	0	0	0	0
9/15/2018	0	0	0	0	0	70000	687500	0	0	0	0	0	0	0	0	18400	0
