March	24	2014	11.56479311
March	25	2014	11.43396667
March	26	2014	11.37370358
March	27	2014	13.00199454
March	28	2014	11.90525818
March	29	2014	11.36127888
March	30	2014	11.74793236
March	31	2014	13.23935413
April	1	2014	12.99866867
April	2	2014	14.59211349
April	3	2014	24.5262537
April	4	2014	19.68195438
April	5	2014	17.50555627
April	6	2014	16.10787337
April	7	2014	16.79755688
April	8	2014	16.14006901
April	9	2014	15.19284762
April	10	2014	15.27276123
April	11	2014	14.62168598
April	12	2014	14.58905745
April	13	2014	14.77196143
April	14	2014	14.60189772
April	15	2014	14.44848585
April	16	2014	14.32696049
April	17	2014	13.67764901
April	18	2014	12.9176908
April	19	2014	12.41634798
April	20	2014	12.06474257
April	21	2014	13.50983572
April	22	2014	13.03994322
April	23	2014	12.80566692
April	24	2014	14.04907314
April	25	2014	14.17120008
April	26	2014	13.1967704
April	27	2014	15.50181677
April	28	2014	20.82457715
April	29	2014	19.59750884
April	30	2014	17.15450037
May	1	2014	16.35417769
May	2	2014	15.60671
May	3	2014	14.74442927
May	4	2014	14.63888597
May	5	2014	14.6442008
May	6	2014	15.46335316
May	7	2014	15.69098234
May	8	2014	15.36341
May	9	2014	15.98320818
May	10	2014	14.54754448
May	11	2014	14.78955555
May	12	2014	14.60658859
May	13	2014	14.94451523
May	14	2014	17.51711838
May	15	2014	18.09131249
May	16	2014	17.07889311
May	17	2014	15.18989837
May	18	2014	14.07508472
May	19	2014	13.47433662
May	20	2014	13.66812372
May	21	2014	14.62637329
May	22	2014	14.12338877
May	23	2014	12.60449024
May	24	2014	13.1903801
May	25	2014	11.29345703
May	26	2014	11.43935585
May	27	2014	12.44398212
May	28	2014	12.45993948
May	29	2014	12.20632029
May	30	2014	11.2803278
May	31	2014	10.62777925
June	1	2014	11.01163769
June	2	2014	11.67222023
June	3	2014	12.25111107
June	4	2014	15.56753701
June	5	2014	11.95267698
June	6	2014	11.32413518
June	7	2014	13.46423198
June	8	2014	12.86911085
June	9	2014	12.40424109
June	10	2014	20.76913536
June	11	2014	16.24187592
June	12	2014	14.35717801
June	13	2014	13.07889032
June	14	2014	12.11817789
June	15	2014	12.01365519
